autosave01_02_2012_09_18_20.jpg,770,359,17,19,1_20_3
autosave01_02_2012_09_18_20.jpg,769,379,21,20,1_25
autosave01_02_2012_09_18_21.jpg,882,312,28,28,1_20_3
autosave01_02_2012_09_18_21.jpg,880,342,34,33,1_25
autosave01_02_2012_09_19_56.jpg,1025,349,30,24,1_33
autosave01_02_2012_09_20_37.jpg,773,378,18,20,1_15
autosave01_02_2012_09_20_38.jpg,877,350,30,29,1_15
autosave01_02_2012_09_20_39.jpg,1211,254,68,65,1_15
autosave01_02_2012_09_26_06.jpg,601,387,17,16,1_19
autosave01_02_2012_09_26_07.jpg,645,377,18,17,1_19
autosave01_02_2012_09_26_08.jpg,664,367,19,20,1_19
autosave01_02_2012_09_26_09.jpg,683,355,22,23,1_19
autosave01_02_2012_09_26_10.jpg,700,343,25,25,1_19
autosave01_02_2012_09_26_11.jpg,713,332,31,30,1_19
autosave01_02_2012_09_26_12.jpg,724,331,33,32,1_19
autosave01_02_2012_09_26_13.jpg,733,328,33,32,1_19
autosave01_02_2012_09_26_14.jpg,737,328,33,30,1_19
autosave01_02_2012_09_26_15.jpg,739,326,38,35,1_19
autosave01_02_2012_09_26_16.jpg,745,321,37,37,1_19
autosave01_02_2012_09_26_17.jpg,745,321,37,37,1_19
autosave01_02_2012_09_26_18.jpg,747,318,39,41,1_19
autosave01_02_2012_09_26_19.jpg,752,317,37,36,1_19
autosave01_02_2012_09_26_20.jpg,756,316,37,36,1_19
autosave01_02_2012_09_26_21.jpg,756,316,37,36,1_19
autosave01_02_2012_09_26_22.jpg,756,316,37,36,1_19
autosave01_02_2012_09_26_24.jpg,758,316,37,36,1_19
autosave01_02_2012_09_26_25.jpg,761,316,37,36,1_19
autosave01_02_2012_09_26_26.jpg,764,316,37,36,1_19
autosave01_02_2012_09_26_27.jpg,764,316,40,37,1_19
autosave01_02_2012_09_26_28.jpg,764,316,40,37,1_19
autosave01_02_2012_09_26_29.jpg,764,303,42,42,1_19
autosave01_02_2012_09_26_30.jpg,769,306,44,42,1_19
autosave01_02_2012_09_26_31.jpg,793,276,49,51,1_19
autosave01_02_2012_09_26_32.jpg,841,241,58,60,1_19
autosave01_02_2012_09_26_33.jpg,904,198,75,73,1_19
autosave01_02_2012_09_26_34.jpg,982,143,98,92,1_19
autosave01_02_2012_09_26_35.jpg,1127,62,104,115,1_19
autosave01_02_2012_09_29_12.jpg,704,365,28,25,1_15
autosave01_02_2012_09_29_13.jpg,778,318,48,45,1_15
autosave01_02_2012_09_29_19.jpg,878,317,35,34,1_16
autosave01_02_2012_09_29_20.jpg,953,287,45,41,1_16
autosave01_02_2012_09_30_33.jpg,821,368,22,20,1_19
autosave01_02_2012_09_30_34.jpg,992,324,39,37,1_19
autosave01_02_2012_09_40_36.jpg,833,373,23,23,1_16
autosave01_02_2012_09_40_37.jpg,1066,309,53,51,1_16
autosave01_02_2012_09_44_43.jpg,1154,371,28,25,1_16
autosave01_02_2012_09_45_33.jpg,801,383,21,23,1_15
autosave01_02_2012_09_45_34.jpg,972,340,35,37,1_15
autosave01_02_2012_09_45_51.jpg,1006,322,39,40,1_19
autosave01_02_2012_09_48_09.jpg,854,368,26,28,1_15
autosave01_02_2012_09_50_10.jpg,877,346,35,33,1_8
autosave01_02_2012_09_50_11.jpg,873,348,35,33,1_8
autosave01_02_2012_09_53_26.jpg,851,347,29,30,1_8
autosave01_02_2012_09_56_21.jpg,682,359,25,24,1_8
autosave01_02_2012_09_56_22.jpg,703,349,26,26,1_8
autosave01_02_2012_09_56_23.jpg,719,325,35,34,1_8
autosave01_02_2012_09_56_24.jpg,748,301,44,40,1_8
autosave01_02_2012_09_56_25.jpg,808,249,62,57,1_8
autosave01_02_2012_10_15_25.jpg,982,218,100,86,1_8
autosave01_02_2012_10_15_26.jpg,776,330,50,42,1_8
autosave01_02_2012_10_15_27.jpg,930,249,82,76,1_8
autosave01_02_2012_10_38_38.jpg,301,436,26,26,1_16
autosave01_02_2012_10_38_39.jpg,192,437,35,37,1_16
autosave01_02_2012_10_38_40.jpg,60,446,51,49,1_16
autosave01_02_2012_10_42_51.jpg,822,381,71,55,1_15
autosave01_02_2012_10_49_33.jpg,818,285,56,48,1_8
autosave01_02_2012_10_49_47.jpg,709,383,19,18,1_15
autosave01_02_2012_10_49_48.jpg,719,391,26,23,1_15
autosave01_02_2012_10_49_49.jpg,768,360,32,33,1_15
autosave01_02_2012_10_49_50.jpg,899,316,59,56,1_15
autosave01_02_2012_10_56_54.jpg,655,365,20,21,1_16
autosave01_02_2012_10_56_55.jpg,666,342,24,26,1_16
autosave01_02_2012_10_56_57.jpg,748,322,57,58,1_16
autosave01_02_2012_10_56_58.jpg,1066,65,193,167,1_16
autosave01_02_2012_10_57_27.jpg,1113,240,76,70,1_16
autosave01_02_2012_11_09_22.jpg,709,392,20,19,1_15
autosave01_02_2012_11_09_23.jpg,777,372,32,30,1_15
autosave01_02_2012_11_09_24.jpg,1006,300,57,65,1_15
autosave01_02_2012_11_10_17.jpg,999,241,66,63,1_8
autosave01_02_2012_11_14_01.jpg,688,348,19,17,3_20
autosave01_02_2012_11_14_02.jpg,560,350,22,22,3_20
autosave01_02_2012_11_14_03.jpg,229,355,27,27,3_20
autosave01_02_2012_11_14_28.jpg,286,382,25,24,1_16
autosave01_02_2012_11_14_29.jpg,102,372,33,31,1_16
autosave01_02_2012_11_24_54.jpg,439,375,25,25,1_16
autosave01_02_2012_11_24_56.jpg,286,338,44,39,1_16
autosave01_02_2012_11_30_56.jpg,736,342,26,25,3_20
autosave01_02_2012_11_30_57.jpg,833,273,43,42,3_20
autosave01_02_2012_11_32_07.jpg,761,367,23,22,1_15
autosave01_02_2012_11_32_08.jpg,985,304,60,51,1_15
autosave01_02_2012_11_32_18.jpg,719,375,18,19,3_20
autosave01_02_2012_11_32_19.jpg,841,315,34,36,3_20
autosave01_02_2012_11_32_35.jpg,807,345,27,28,3_20
autosave01_02_2012_11_33_01.jpg,732,369,18,18,3_20
autosave01_02_2012_11_33_02.jpg,835,330,33,33,3_20
autosave01_02_2012_11_33_30.jpg,815,272,36,38,3_20
autosave01_02_2012_11_39_10.jpg,712,323,28,28,1_16
autosave01_02_2012_11_39_12.jpg,988,87,96,85,1_16
autosave01_02_2012_11_41_26.jpg,729,305,36,32,1_16
autosave01_02_2012_11_41_27.jpg,818,210,63,54,1_16
autosave01_02_2012_11_45_44.jpg,679,356,18,19,1_16
autosave01_02_2012_11_45_45.jpg,715,323,23,24,1_16
autosave01_02_2012_11_45_47.jpg,892,184,57,59,1_16
autosave01_02_2012_11_50_50.jpg,695,380,25,21,1_8
autosave01_02_2012_11_50_51.jpg,742,353,37,33,1_8
autosave01_02_2012_11_50_52.jpg,854,292,67,55,1_8
autosave01_02_2012_11_54_31.jpg,736,349,22,24,1_8
autosave01_02_2012_11_54_32.jpg,902,272,46,43,1_8
autosave01_02_2012_11_55_49.jpg,775,398,23,23,1_15
autosave01_02_2012_11_55_50.jpg,862,388,28,22,1_15
autosave01_02_2012_11_55_51.jpg,866,360,28,24,1_15
autosave01_02_2012_11_55_52.jpg,891,359,37,33,1_15
autosave01_02_2012_11_55_53.jpg,943,327,56,41,1_15
autosave01_02_2012_11_56_09.jpg,712,346,23,24,3_20
autosave01_02_2012_11_56_10.jpg,776,300,38,36,3_20
autosave01_02_2012_11_56_30.jpg,753,367,22,24,3_20
autosave01_02_2012_11_56_31.jpg,870,313,40,41,3_20
autosave01_02_2012_11_57_00.jpg,699,321,30,29,3_20
autosave01_02_2012_11_57_01.jpg,860,172,69,64,3_20
autosave01_02_2012_11_58_02.jpg,709,317,29,29,3_20
autosave01_02_2012_11_58_29.jpg,656,376,21,21,3_20
autosave01_02_2012_11_58_30.jpg,731,313,37,35,3_20
autosave01_02_2012_11_59_03.jpg,713,380,16,17,3_20
autosave01_02_2012_11_59_04.jpg,825,344,31,31,3_20
autosave01_02_2012_12_00_29.jpg,738,371,18,19,3_20
autosave01_02_2012_12_00_30.jpg,863,311,37,37,3_20
autosave01_02_2012_12_01_42.jpg,720,384,19,18,3_20
autosave01_02_2012_12_01_43.jpg,782,358,27,27,3_20
autosave01_02_2012_12_03_49.jpg,893,261,74,73,3_20
autosave01_02_2012_12_03_50.jpg,855,286,65,64,3_20
autosave01_02_2012_12_03_51.jpg,835,300,59,59,3_20
autosave01_02_2012_12_03_52.jpg,818,308,54,56,3_20
autosave01_02_2012_12_17_23.jpg,421,339,22,22,1_16
autosave01_02_2012_12_17_24.jpg,343,296,34,31,1_16
autosave01_02_2012_12_17_25.jpg,212,205,52,49,1_16
autosave01_02_2012_12_18_22.jpg,668,370,17,18,1_16
autosave01_02_2012_12_18_23.jpg,685,350,20,20,1_16
autosave01_02_2012_12_18_24.jpg,707,337,26,24,1_16
autosave01_02_2012_12_18_27.jpg,890,183,65,60,1_16
autosave01_02_2012_12_18_59.jpg,711,342,25,26,1_16
autosave01_02_2012_12_19_00.jpg,752,282,35,37,1_16
autosave01_02_2012_12_19_01.jpg,885,177,65,70,1_16
autosave01_02_2012_12_35_27.jpg,638,393,20,21,1_16
autosave01_02_2012_12_35_28.jpg,645,374,28,26,1_16
autosave01_02_2012_12_35_29.jpg,686,357,46,40,1_16
autosave01_02_2012_12_35_30.jpg,796,309,72,66,1_16
autosave01_02_2012_12_41_01.jpg,652,357,22,21,3_20
autosave01_02_2012_12_41_02.jpg,674,336,28,27,3_20
autosave01_02_2012_12_41_03.jpg,690,300,40,38,3_20
autosave01_02_2012_12_41_04.jpg,747,199,68,64,3_20
autosave01_02_2012_12_44_03.jpg,697,403,22,22,1_15
autosave01_02_2012_12_44_04.jpg,745,380,33,31,1_15
autosave01_02_2012_12_57_15.jpg,647,380,25,25,1_33
autosave01_02_2012_12_57_16.jpg,686,352,32,32,1_33
autosave01_02_2012_12_57_17.jpg,730,298,51,52,1_33
autosave01_02_2012_12_57_18.jpg,886,151,105,103,1_33
autosave01_02_2012_13_09_08.jpg,785,377,25,27,1_8
autosave01_02_2012_13_09_09.jpg,901,357,37,35,1_8
autosave01_02_2012_13_11_26.jpg,707,397,16,17,1_15
autosave01_02_2012_13_11_27.jpg,761,382,21,22,1_15
autosave01_02_2012_13_11_28.jpg,906,340,43,42,1_15
autosave01_02_2012_13_14_08.jpg,816,362,30,30,1_15
autosave01_02_2012_13_14_09.jpg,994,313,51,49,1_15
autosave01_02_2012_13_14_24.jpg,881,381,24,22,1_19
autosave01_02_2012_13_14_25.jpg,1066,335,40,35,1_19
autosave01_02_2012_13_15_07.jpg,821,388,19,19,1_8
autosave01_02_2012_13_15_08.jpg,966,362,33,32,1_8
autosave01_02_2012_13_15_24.jpg,875,393,18,19,1_8
autosave01_02_2012_13_15_25.jpg,1031,369,33,29,1_8
autosave01_02_2012_13_15_26.jpg,893,385,21,19,1_20_2
autosave01_02_2012_13_15_27.jpg,1058,357,31,29,1_20_2
autosave01_02_2012_13_15_39.jpg,799,343,32,31,1_8
autosave01_02_2012_13_15_40.jpg,1105,196,80,70,1_8
autosave01_02_2012_13_27_18.jpg,1023,298,54,47,1_15
autosave01_02_2012_13_27_19.jpg,1049,294,54,47,1_15
autosave01_02_2012_13_30_08.jpg,900,330,37,38,1_16
autosave01_02_2012_13_30_09.jpg,961,320,45,44,1_16
autosave01_02_2012_13_30_10.jpg,1073,281,55,55,1_16
autosave01_02_2012_13_37_24.jpg,804,372,19,17,1_16
autosave01_02_2012_13_37_25.jpg,863,363,23,23,1_16
autosave01_02_2012_13_37_26.jpg,953,343,30,29,1_16
autosave01_02_2012_13_37_27.jpg,1102,310,40,40,1_16
autosave01_02_2012_13_41_17.jpg,770,392,18,17,1_15
autosave01_02_2012_13_41_18.jpg,818,384,24,26,1_15
autosave01_02_2012_13_41_19.jpg,943,354,36,37,1_15
autosave02_10_2012_12_02_18_2.jpg,716,228,37,31,1_15
autosave02_10_2012_12_02_19_0.jpg,733,213,40,37,1_15
autosave02_10_2012_12_02_19_1.jpg,765,189,50,44,1_15
autosave02_10_2012_12_02_19_2.jpg,799,166,60,53,1_15
autosave02_10_2012_12_02_19_3.jpg,858,128,70,60,1_15
autosave02_10_2012_12_02_20_0.jpg,872,123,73,66,1_15
autosave02_10_2012_12_02_20_1.jpg,981,34,107,96,1_15
autosave02_10_2012_12_02_20_2.jpg,1158,0,121,58,1_15
autosave02_10_2012_12_03_27_2.jpg,735,309,17,18,1_25
autosave02_10_2012_12_03_27_3.jpg,733,285,17,18,1_25
autosave02_10_2012_12_03_28_0.jpg,740,278,19,20,1_25
autosave02_10_2012_12_03_28_1.jpg,725,293,19,20,1_25
autosave02_10_2012_12_03_28_2.jpg,731,285,21,22,1_25
autosave02_10_2012_12_03_29_0.jpg,735,289,21,22,1_25
autosave02_10_2012_12_03_29_1.jpg,736,264,24,24,1_25
autosave02_10_2012_12_03_29_2.jpg,760,281,28,26,1_25
autosave02_10_2012_12_03_29_3.jpg,765,251,35,30,1_25
autosave02_10_2012_12_03_30_0.jpg,774,249,37,30,1_25
autosave02_10_2012_12_03_30_1.jpg,805,243,42,37,1_25
autosave02_10_2012_12_03_30_2.jpg,856,203,56,48,1_25
autosave02_10_2012_12_03_31_0.jpg,883,184,60,55,1_25
autosave02_10_2012_12_03_31_1.jpg,1004,115,98,82,1_25
autosave02_10_2012_12_03_37_0.jpg,178,257,24,21,1_25
autosave02_10_2012_12_03_37_1.jpg,128,247,26,24,1_25
